Ticket_ID,Customer_ID,Agent_ID,Channel,Issue_Type,Priority,Status,Created_Date,Created_Hour,Resolution_Time_Hours,SLA_Target_Hours,SLA_Breached,Escalated,First_Contact_Resolved,Satisfaction_Score,Repeat_Contact,Created_Year,Created_Month,Created_Quarter,SLA_Deviation_Hours,Resolution_Speed_Tier,Time_Of_Day,Satisfaction_Tier,Is_Resolved
TKT005883,CUST00472,AGT002,Outbound Call,Loan Query,Low,Resolved,2022-11-03,5,15.8,48,0,0,1,2.6,0,2022,11,4,-32.2,Within 24hrs,Night (0-6),Average,1
TKT005884,CUST02215,AGT078,Outbound Call,Card Blocked,Medium,Resolved,2022-06-16,17,8.6,24,0,1,1,2.4,0,2022,6,2,-15.4,Within 24hrs,Afternoon (12-18),Average,1
TKT005885,CUST03226,AGT071,Live Chat,KYC Verification,Medium,Resolved,2022-02-19,21,19.2,24,0,0,1,2.2,0,2022,2,1,-4.8,Within 24hrs,Evening (18-24),Average,1
TKT005886,CUST00343,AGT081,Inbound Call,Statement Request,Critical,Resolved,2023-03-05,18,0.6,2,0,1,1,2.1,0,2023,3,1,-1.4,Within 2hrs,Afternoon (12-18),Average,1
TKT005887,CUST00718,AGT084,Email,Card Blocked,Low,Closed,2024-02-23,12,10.0,48,0,0,1,4.1,1,2024,2,1,-38.0,Within 24hrs,Morning (6-12),Excellent,1
TKT005888,CUST02461,AGT008,Outbound Call,Account Locked,Medium,Resolved,2022-11-25,23,14.7,24,0,0,1,4.5,0,2022,11,4,-9.3,Within 24hrs,Evening (18-24),Excellent,1
TKT005889,CUST03737,AGT056,Inbound Call,Account Locked,Medium,Resolved,2022-03-23,7,46.0,24,1,1,1,1.3,0,2022,3,1,22.0,Within 48hrs,Morning (6-12),Poor,1
TKT005890,CUST03256,AGT084,Inbound Call,App Technical Issue,Low,Resolved,2024-11-18,11,2.5,48,0,0,1,2.8,0,2024,11,4,-45.5,Within 8hrs,Morning (6-12),Average,1
TKT005891,CUST03266,AGT036,Inbound Call,App Technical Issue,Medium,Closed,2024-03-28,21,8.8,24,0,0,1,4.5,1,2024,3,1,-15.2,Within 24hrs,Evening (18-24),Excellent,1
TKT005892,CUST04090,AGT069,Outbound Call,App Technical Issue,Medium,Resolved,2023-07-25,20,53.0,24,1,0,1,3.3,0,2023,7,3,29.0,Beyond 48hrs,Evening (18-24),Good,1
TKT005893,CUST02531,AGT013,Chatbot,App Technical Issue,Low,Pending,2022-02-13,21,19.1,48,0,0,1,,0,2022,2,1,-28.9,Within 24hrs,Evening (18-24),,0
TKT005894,CUST03633,AGT039,Inbound Call,KYC Verification,Medium,Pending,2024-06-29,17,6.8,24,0,1,1,,1,2024,6,2,-17.2,Within 8hrs,Afternoon (12-18),,0
TKT005895,CUST01056,AGT081,Live Chat,App Technical Issue,Low,Resolved,2022-01-26,4,11.9,48,0,0,1,1.4,0,2022,1,1,-36.1,Within 24hrs,Night (0-6),Poor,1
TKT005896,CUST00015,AGT006,Chatbot,Loan Query,Medium,Resolved,2024-03-13,10,15.1,24,0,0,0,1.6,0,2024,3,1,-8.9,Within 24hrs,Morning (6-12),Poor,1
TKT005897,CUST03390,AGT019,Social Media,Card Blocked,Low,Resolved,2022-11-19,19,16.5,48,0,0,1,1.7,1,2022,11,4,-31.5,Within 24hrs,Evening (18-24),Poor,1
TKT005898,CUST03315,AGT025,Live Chat,Loan Query,Medium,Resolved,2023-11-24,2,18.9,24,0,1,1,4.1,1,2023,11,4,-5.1,Within 24hrs,Night (0-6),Excellent,1
TKT005899,CUST00017,AGT003,Outbound Call,Transaction Dispute,Medium,Resolved,2024-02-22,9,50.0,24,1,0,1,3.6,1,2024,2,1,26.0,Beyond 48hrs,Morning (6-12),Good,1
TKT005900,CUST02582,AGT053,Outbound Call,Payment Failure,Critical,Resolved,2024-06-14,22,0.5,2,0,0,1,1.7,0,2024,6,2,-1.5,Within 2hrs,Evening (18-24),Poor,1
TKT005901,CUST01780,AGT028,Social Media,Refund Request,Low,Resolved,2023-02-28,6,19.2,48,0,0,1,1.4,0,2023,2,1,-28.8,Within 24hrs,Night (0-6),Poor,1
TKT005902,CUST01950,AGT026,Social Media,App Technical Issue,Medium,Closed,2023-04-30,10,19.5,24,0,1,1,2.8,1,2023,4,2,-4.5,Within 24hrs,Morning (6-12),Average,1
TKT005903,CUST00081,AGT047,Email,Account Locked,Low,Resolved,2024-05-05,4,42.0,48,0,1,0,2.0,1,2024,5,2,-6.0,Within 48hrs,Night (0-6),Poor,1
TKT005904,CUST03080,AGT008,Chatbot,Refund Request,Medium,Resolved,2023-02-14,1,47.0,24,1,0,1,4.1,1,2023,2,1,23.0,Within 48hrs,Night (0-6),Excellent,1
TKT005905,CUST01019,AGT057,Outbound Call,Payment Failure,Medium,Closed,2023-01-24,19,5.1,24,0,0,1,1.2,0,2023,1,1,-18.9,Within 8hrs,Evening (18-24),Poor,1
TKT005906,CUST00780,AGT055,Chatbot,Account Locked,Low,Resolved,2024-08-17,9,26.8,48,0,1,1,1.8,0,2024,8,3,-21.2,Within 48hrs,Morning (6-12),Poor,1
TKT005907,CUST01825,AGT079,Outbound Call,Statement Request,Low,Pending,2023-06-24,0,23.1,48,0,0,0,,0,2023,6,2,-24.9,Within 24hrs,Night (0-6),,0
TKT005908,CUST03865,AGT001,Inbound Call,Loan Query,Low,Escalated,2024-10-27,16,20.9,48,0,0,0,,0,2024,10,4,-27.1,Within 24hrs,Afternoon (12-18),,0
TKT005909,CUST02470,AGT040,Live Chat,Payment Failure,Medium,Resolved,2022-04-20,13,15.7,24,0,0,1,4.1,0,2022,4,2,-8.3,Within 24hrs,Afternoon (12-18),Excellent,1
TKT005910,CUST02514,AGT023,Live Chat,Card Blocked,High,Resolved,2024-09-25,1,3.8,8,0,0,0,3.3,0,2024,9,3,-4.2,Within 8hrs,Night (0-6),Good,1
TKT005911,CUST02131,AGT100,Chatbot,KYC Verification,Low,Pending,2024-11-01,23,39.4,48,0,0,1,,0,2024,11,4,-8.6,Within 48hrs,Evening (18-24),,0
TKT005912,CUST00325,AGT054,Outbound Call,App Technical Issue,Medium,Pending,2024-09-16,1,72.0,24,1,0,1,,1,2024,9,3,48.0,Beyond 48hrs,Night (0-6),,0
TKT005913,CUST03491,AGT042,Live Chat,Statement Request,Medium,Resolved,2022-12-11,1,41.0,24,1,0,0,2.0,1,2022,12,4,17.0,Within 48hrs,Night (0-6),Poor,1
TKT005914,CUST00677,AGT080,Email,Statement Request,Low,Resolved,2022-08-29,19,114.0,48,1,0,0,1.7,0,2022,8,3,66.0,Beyond 48hrs,Evening (18-24),Poor,1
TKT005915,CUST02012,AGT050,Live Chat,Loan Query,Medium,Resolved,2022-07-09,17,15.1,24,0,0,0,4.9,0,2022,7,3,-8.9,Within 24hrs,Afternoon (12-18),Excellent,1
TKT005916,CUST04889,AGT004,Social Media,Fraud Alert,Critical,Escalated,2023-08-01,7,6.0,2,1,0,1,,0,2023,8,3,4.0,Within 8hrs,Morning (6-12),,0
TKT005917,CUST03617,AGT008,Chatbot,Transaction Dispute,Medium,Resolved,2022-06-11,2,16.8,24,0,0,0,3.5,0,2022,6,2,-7.2,Within 24hrs,Night (0-6),Good,1
TKT005918,CUST03134,AGT036,Live Chat,Transaction Dispute,Low,Closed,2023-02-13,21,5.0,48,0,0,1,1.1,0,2023,2,1,-43.0,Within 8hrs,Evening (18-24),Poor,1
TKT005919,CUST02705,AGT010,Live Chat,Loan Query,Low,Resolved,2022-10-25,12,22.0,48,0,0,1,2.3,1,2022,10,4,-26.0,Within 24hrs,Morning (6-12),Average,1
TKT005920,CUST01195,AGT030,Live Chat,Card Blocked,Low,Resolved,2024-02-15,3,5.0,48,0,0,1,2.2,0,2024,2,1,-43.0,Within 8hrs,Night (0-6),Average,1
TKT005921,CUST03076,AGT100,Outbound Call,Card Blocked,Medium,Resolved,2022-07-17,10,15.6,24,0,1,1,4.1,0,2022,7,3,-8.4,Within 24hrs,Morning (6-12),Excellent,1
TKT005922,CUST00905,AGT016,Social Media,KYC Verification,Low,Resolved,2023-07-19,17,36.3,48,0,0,0,1.3,0,2023,7,3,-11.7,Within 48hrs,Afternoon (12-18),Poor,1
TKT005923,CUST04598,AGT030,Inbound Call,KYC Verification,Medium,Closed,2023-11-25,17,13.4,24,0,0,1,1.6,0,2023,11,4,-10.6,Within 24hrs,Afternoon (12-18),Poor,1
TKT005924,CUST04895,AGT064,Social Media,App Technical Issue,Medium,Resolved,2022-04-07,10,6.5,24,0,0,0,2.8,1,2022,4,2,-17.5,Within 8hrs,Morning (6-12),Average,1
TKT005925,CUST02905,AGT074,Email,Refund Request,Low,Closed,2022-11-30,12,36.4,48,0,0,0,2.4,1,2022,11,4,-11.6,Within 48hrs,Morning (6-12),Average,1
TKT005926,CUST03301,AGT011,Chatbot,KYC Verification,Low,Resolved,2023-05-09,5,88.0,48,1,0,0,2.5,0,2023,5,2,40.0,Beyond 48hrs,Night (0-6),Average,1
TKT005927,CUST01124,AGT034,Inbound Call,Transaction Dispute,Critical,Closed,2022-09-02,3,0.5,2,0,1,1,4.4,0,2022,9,3,-1.5,Within 2hrs,Night (0-6),Excellent,1
TKT005928,CUST04317,AGT080,Live Chat,Card Blocked,Medium,Escalated,2024-04-05,1,3.1,24,0,0,1,,0,2024,4,2,-20.9,Within 8hrs,Night (0-6),,0
TKT005929,CUST03058,AGT055,Live Chat,Refund Request,Medium,Resolved,2023-08-28,14,7.8,24,0,0,1,3.4,0,2023,8,3,-16.2,Within 8hrs,Afternoon (12-18),Good,1
TKT005930,CUST02271,AGT083,Chatbot,Statement Request,Medium,Closed,2022-11-22,4,15.8,24,0,0,1,1.9,0,2022,11,4,-8.2,Within 24hrs,Night (0-6),Poor,1
TKT005931,CUST02725,AGT004,Social Media,Fraud Alert,Medium,Resolved,2022-02-07,10,1.3,24,0,0,1,3.8,0,2022,2,1,-22.7,Within 2hrs,Morning (6-12),Good,1
TKT005932,CUST02259,AGT049,Inbound Call,Fraud Alert,High,Resolved,2023-04-08,19,6.1,8,0,0,1,3.9,0,2023,4,2,-1.9,Within 8hrs,Evening (18-24),Good,1
TKT005933,CUST03863,AGT044,Social Media,Statement Request,Critical,Closed,2024-08-21,21,5.0,2,1,1,0,2.3,0,2024,8,3,3.0,Within 8hrs,Evening (18-24),Average,1
TKT005934,CUST00931,AGT031,Social Media,Statement Request,Critical,Pending,2022-01-15,15,1.7,2,0,0,1,,0,2022,1,1,-0.3,Within 2hrs,Afternoon (12-18),,0
TKT005935,CUST03647,AGT048,Live Chat,Payment Failure,Medium,Resolved,2024-09-04,8,6.1,24,0,0,0,4.9,0,2024,9,3,-17.9,Within 8hrs,Morning (6-12),Excellent,1
TKT005936,CUST04982,AGT099,Outbound Call,Account Locked,Low,Pending,2024-01-15,22,97.0,48,1,0,1,,0,2024,1,1,49.0,Beyond 48hrs,Evening (18-24),,0
TKT005937,CUST04358,AGT098,Outbound Call,Loan Query,High,Resolved,2023-07-25,9,2.3,8,0,0,1,3.4,0,2023,7,3,-5.7,Within 8hrs,Morning (6-12),Good,1
TKT005938,CUST01272,AGT026,Inbound Call,Payment Failure,Medium,Pending,2024-09-10,23,49.0,24,1,1,1,,1,2024,9,3,25.0,Beyond 48hrs,Evening (18-24),,0
TKT005939,CUST03813,AGT070,Outbound Call,Transaction Dispute,Low,Escalated,2022-04-27,17,17.2,48,0,1,0,,1,2022,4,2,-30.8,Within 24hrs,Afternoon (12-18),,0
TKT005940,CUST00798,AGT097,Email,Account Locked,Low,Pending,2022-10-09,20,138.0,48,1,0,1,,1,2022,10,4,90.0,Beyond 48hrs,Evening (18-24),,0
TKT005941,CUST03135,AGT091,Outbound Call,KYC Verification,Critical,Resolved,2023-02-07,2,1.2,2,0,0,0,1.5,0,2023,2,1,-0.8,Within 2hrs,Night (0-6),Poor,1
TKT005942,CUST03464,AGT012,Live Chat,Fraud Alert,Medium,Resolved,2024-06-27,2,7.2,24,0,0,0,3.5,0,2024,6,2,-16.8,Within 8hrs,Night (0-6),Good,1
TKT005943,CUST02588,AGT045,Live Chat,Refund Request,High,Resolved,2023-08-16,12,0.7,8,0,0,1,3.9,1,2023,8,3,-7.3,Within 2hrs,Morning (6-12),Good,1
TKT005944,CUST00417,AGT008,Inbound Call,Refund Request,High,Resolved,2022-05-31,19,2.9,8,0,0,1,3.8,0,2022,5,2,-5.1,Within 8hrs,Evening (18-24),Good,1
TKT005945,CUST04134,AGT009,Chatbot,KYC Verification,Low,Resolved,2023-11-26,23,52.0,48,1,1,1,4.8,0,2023,11,4,4.0,Beyond 48hrs,Evening (18-24),Excellent,1
TKT005946,CUST02356,AGT001,Outbound Call,App Technical Issue,Medium,Pending,2023-05-15,18,11.1,24,0,0,1,,0,2023,5,2,-12.9,Within 24hrs,Afternoon (12-18),,0
TKT005947,CUST04942,AGT005,Inbound Call,KYC Verification,High,Resolved,2023-07-12,13,2.5,8,0,0,1,4.3,1,2023,7,3,-5.5,Within 8hrs,Afternoon (12-18),Excellent,1
TKT005948,CUST00898,AGT071,Chatbot,Account Locked,Medium,Escalated,2024-09-22,12,0.7,24,0,0,1,,0,2024,9,3,-23.3,Within 2hrs,Morning (6-12),,0
TKT005949,CUST00053,AGT082,Inbound Call,Account Locked,Low,Resolved,2024-04-15,4,25.3,48,0,0,1,4.1,0,2024,4,2,-22.7,Within 48hrs,Night (0-6),Excellent,1
TKT005950,CUST00606,AGT054,Live Chat,App Technical Issue,Medium,Resolved,2024-04-14,5,19.9,24,0,0,0,4.9,0,2024,4,2,-4.1,Within 24hrs,Night (0-6),Excellent,1
TKT005951,CUST03678,AGT024,Social Media,Payment Failure,Low,Resolved,2023-05-24,10,6.9,48,0,0,1,2.9,0,2023,5,2,-41.1,Within 8hrs,Morning (6-12),Average,1
TKT005952,CUST04548,AGT026,Chatbot,Refund Request,Medium,Resolved,2024-02-09,0,8.5,24,0,0,1,5.0,0,2024,2,1,-15.5,Within 24hrs,Night (0-6),Excellent,1
TKT005953,CUST00461,AGT010,Live Chat,KYC Verification,High,Escalated,2024-01-15,7,0.7,8,0,0,0,,1,2024,1,1,-7.3,Within 2hrs,Morning (6-12),,0
TKT005954,CUST00775,AGT061,Live Chat,Payment Failure,Low,Pending,2022-01-28,4,10.9,48,0,0,0,,0,2022,1,1,-37.1,Within 24hrs,Night (0-6),,0
TKT005955,CUST04031,AGT040,Inbound Call,Refund Request,Critical,Resolved,2024-02-27,2,0.8,2,0,0,1,2.5,0,2024,2,1,-1.2,Within 2hrs,Night (0-6),Average,1
TKT005956,CUST03328,AGT044,Live Chat,Loan Query,Medium,Resolved,2024-12-30,9,13.0,24,0,1,0,2.5,0,2024,12,4,-11.0,Within 24hrs,Morning (6-12),Average,1
TKT005957,CUST03323,AGT012,Live Chat,Payment Failure,Low,Resolved,2022-02-03,4,29.9,48,0,0,0,1.4,0,2022,2,1,-18.1,Within 48hrs,Night (0-6),Poor,1
TKT005958,CUST02695,AGT022,Inbound Call,Statement Request,Low,Resolved,2024-02-05,15,14.5,48,0,1,1,1.9,0,2024,2,1,-33.5,Within 24hrs,Afternoon (12-18),Poor,1
TKT005959,CUST03519,AGT027,Inbound Call,KYC Verification,Low,Resolved,2024-07-07,0,16.1,48,0,0,1,2.6,0,2024,7,3,-31.9,Within 24hrs,Night (0-6),Average,1
TKT005960,CUST00485,AGT067,Inbound Call,App Technical Issue,High,Resolved,2023-03-19,12,1.6,8,0,0,1,2.4,0,2023,3,1,-6.4,Within 2hrs,Morning (6-12),Average,1
TKT005961,CUST04188,AGT082,Live Chat,Payment Failure,Critical,Pending,2024-11-24,12,0.9,2,0,0,0,,0,2024,11,4,-1.1,Within 2hrs,Morning (6-12),,0
TKT005962,CUST01188,AGT069,Outbound Call,Fraud Alert,Low,Resolved,2022-04-10,10,24.7,48,0,0,1,3.7,0,2022,4,2,-23.3,Within 48hrs,Morning (6-12),Good,1
TKT005963,CUST03728,AGT014,Email,Payment Failure,Medium,Resolved,2022-04-17,12,15.4,24,0,0,1,2.0,0,2022,4,2,-8.6,Within 24hrs,Morning (6-12),Poor,1
TKT005964,CUST03997,AGT025,Live Chat,Fraud Alert,Medium,Resolved,2023-04-30,1,13.2,24,0,0,1,4.4,0,2023,4,2,-10.8,Within 24hrs,Night (0-6),Excellent,1
TKT005965,CUST02993,AGT052,Inbound Call,App Technical Issue,High,Escalated,2024-03-22,12,2.4,8,0,0,0,,0,2024,3,1,-5.6,Within 8hrs,Morning (6-12),,0
TKT005966,CUST01710,AGT095,Social Media,Statement Request,Low,Resolved,2023-05-04,13,15.0,48,0,0,1,2.6,0,2023,5,2,-33.0,Within 24hrs,Afternoon (12-18),Average,1
TKT005967,CUST01990,AGT085,Chatbot,Fraud Alert,Medium,Resolved,2022-01-18,11,42.0,24,1,1,1,1.6,0,2022,1,1,18.0,Within 48hrs,Morning (6-12),Poor,1
TKT005968,CUST04274,AGT059,Live Chat,KYC Verification,High,Escalated,2022-04-01,4,5.8,8,0,0,0,,1,2022,4,2,-2.2,Within 8hrs,Night (0-6),,0
TKT005969,CUST04346,AGT038,Chatbot,Card Blocked,Medium,Resolved,2024-12-23,20,20.5,24,0,0,0,1.0,1,2024,12,4,-3.5,Within 24hrs,Evening (18-24),Poor,1
TKT005970,CUST04861,AGT020,Live Chat,Fraud Alert,Low,Closed,2022-06-29,20,27.9,48,0,0,1,3.5,0,2022,6,2,-20.1,Within 48hrs,Evening (18-24),Good,1
TKT005971,CUST03639,AGT078,Live Chat,Card Blocked,Medium,Closed,2024-05-28,8,0.8,24,0,0,1,4.3,1,2024,5,2,-23.2,Within 2hrs,Morning (6-12),Excellent,1
TKT005972,CUST02715,AGT020,Live Chat,Payment Failure,Medium,Resolved,2022-01-17,19,1.4,24,0,1,1,3.3,0,2022,1,1,-22.6,Within 2hrs,Evening (18-24),Good,1
TKT005973,CUST04187,AGT056,Inbound Call,Account Locked,Medium,Resolved,2022-09-05,0,3.8,24,0,0,1,1.4,1,2022,9,3,-20.2,Within 8hrs,Night (0-6),Poor,1
TKT005974,CUST00339,AGT030,Inbound Call,Card Blocked,Medium,Pending,2023-03-20,18,12.7,24,0,0,0,,1,2023,3,1,-11.3,Within 24hrs,Afternoon (12-18),,0
TKT005975,CUST01662,AGT041,Email,Transaction Dispute,Critical,Resolved,2022-03-31,18,1.2,2,0,0,0,4.3,1,2022,3,1,-0.8,Within 2hrs,Afternoon (12-18),Excellent,1
TKT005976,CUST04265,AGT084,Inbound Call,Account Locked,Low,Resolved,2022-08-31,5,23.0,48,0,0,1,4.5,0,2022,8,3,-25.0,Within 24hrs,Night (0-6),Excellent,1
TKT005977,CUST03695,AGT071,Inbound Call,Account Locked,Low,Resolved,2022-05-01,23,7.5,48,0,0,1,1.5,0,2022,5,2,-40.5,Within 8hrs,Evening (18-24),Poor,1
TKT005978,CUST04876,AGT063,Live Chat,Payment Failure,Critical,Closed,2023-05-01,20,1.6,2,0,0,1,2.5,1,2023,5,2,-0.4,Within 2hrs,Evening (18-24),Average,1
TKT005979,CUST00170,AGT069,Chatbot,KYC Verification,Critical,Closed,2022-03-01,4,3.0,2,1,0,1,2.3,1,2022,3,1,1.0,Within 8hrs,Night (0-6),Average,1
TKT005980,CUST04234,AGT095,Live Chat,Payment Failure,Low,Closed,2024-01-18,4,118.0,48,1,0,0,4.0,0,2024,1,1,70.0,Beyond 48hrs,Night (0-6),Good,1
TKT005981,CUST03100,AGT029,Inbound Call,App Technical Issue,Medium,Resolved,2022-02-17,19,9.0,24,0,1,1,4.2,0,2022,2,1,-15.0,Within 24hrs,Evening (18-24),Excellent,1
TKT005982,CUST04615,AGT079,Social Media,KYC Verification,Medium,Pending,2023-06-22,10,1.4,24,0,0,1,,0,2023,6,2,-22.6,Within 2hrs,Morning (6-12),,0
TKT005983,CUST03013,AGT089,Email,Payment Failure,High,Resolved,2022-11-20,22,4.6,8,0,0,1,1.1,0,2022,11,4,-3.4,Within 8hrs,Evening (18-24),Poor,1
TKT005984,CUST02611,AGT077,Live Chat,Card Blocked,Medium,Escalated,2023-02-14,14,4.3,24,0,1,1,,0,2023,2,1,-19.7,Within 8hrs,Afternoon (12-18),,0
TKT005985,CUST02474,AGT044,Email,KYC Verification,Low,Pending,2024-01-30,18,4.5,48,0,0,0,,0,2024,1,1,-43.5,Within 8hrs,Afternoon (12-18),,0
TKT005986,CUST03762,AGT088,Outbound Call,Statement Request,Critical,Pending,2024-08-15,22,1.3,2,0,0,1,,1,2024,8,3,-0.7,Within 2hrs,Evening (18-24),,0
TKT005987,CUST02689,AGT079,Email,Account Locked,Critical,Resolved,2024-01-21,7,1.7,2,0,0,1,1.2,0,2024,1,1,-0.3,Within 2hrs,Morning (6-12),Poor,1
TKT005988,CUST04805,AGT088,Inbound Call,Fraud Alert,Medium,Escalated,2022-08-18,18,12.9,24,0,0,1,,0,2022,8,3,-11.1,Within 24hrs,Afternoon (12-18),,0
TKT005989,CUST01291,AGT090,Outbound Call,Loan Query,Medium,Escalated,2023-01-18,12,17.9,24,0,0,1,,1,2023,1,1,-6.1,Within 24hrs,Morning (6-12),,0
TKT005990,CUST02036,AGT083,Email,Refund Request,Medium,Resolved,2022-03-27,1,2.8,24,0,0,1,1.2,0,2022,3,1,-21.2,Within 8hrs,Night (0-6),Poor,1
TKT005991,CUST00107,AGT057,Live Chat,Payment Failure,Medium,Pending,2024-12-28,13,19.6,24,0,1,1,,0,2024,12,4,-4.4,Within 24hrs,Afternoon (12-18),,0
TKT005992,CUST02608,AGT024,Chatbot,Account Locked,Medium,Pending,2022-03-30,4,5.9,24,0,1,1,,1,2022,3,1,-18.1,Within 8hrs,Night (0-6),,0
TKT005993,CUST02186,AGT019,Outbound Call,Transaction Dispute,Medium,Closed,2024-08-07,11,15.2,24,0,0,0,2.2,1,2024,8,3,-8.8,Within 24hrs,Morning (6-12),Average,1
TKT005994,CUST01689,AGT017,Live Chat,Statement Request,Low,Resolved,2024-10-06,9,34.8,48,0,1,1,2.4,1,2024,10,4,-13.2,Within 48hrs,Morning (6-12),Average,1
TKT005995,CUST00006,AGT069,Social Media,KYC Verification,Medium,Pending,2023-10-21,8,2.0,24,0,0,1,,0,2023,10,4,-22.0,Within 2hrs,Morning (6-12),,0
TKT005996,CUST00523,AGT061,Social Media,Account Locked,Medium,Closed,2023-07-14,20,5.2,24,0,1,1,2.9,1,2023,7,3,-18.8,Within 8hrs,Evening (18-24),Average,1
TKT005997,CUST03344,AGT004,Live Chat,Transaction Dispute,Critical,Escalated,2022-10-08,1,1.0,2,0,0,0,,0,2022,10,4,-1.0,Within 2hrs,Night (0-6),,0
TKT005998,CUST03896,AGT022,Inbound Call,KYC Verification,Medium,Escalated,2023-10-16,9,16.8,24,0,1,1,,0,2023,10,4,-7.2,Within 24hrs,Morning (6-12),,0
TKT005999,CUST00066,AGT074,Chatbot,Statement Request,Low,Resolved,2023-07-31,22,8.9,48,0,0,1,4.8,1,2023,7,3,-39.1,Within 24hrs,Evening (18-24),Excellent,1
TKT006000,CUST03411,AGT085,Live Chat,Payment Failure,Low,Closed,2023-08-08,10,12.5,48,0,0,1,2.7,0,2023,8,3,-35.5,Within 24hrs,Morning (6-12),Average,1
TKT006001,CUST02982,AGT089,Chatbot,App Technical Issue,Medium,Pending,2023-04-07,16,43.0,24,1,0,1,,0,2023,4,2,19.0,Within 48hrs,Afternoon (12-18),,0
TKT006002,CUST04594,AGT006,Inbound Call,Refund Request,Low,Resolved,2022-07-05,3,18.9,48,0,0,0,2.1,1,2022,7,3,-29.1,Within 24hrs,Night (0-6),Average,1
TKT006003,CUST02816,AGT030,Outbound Call,Fraud Alert,High,Resolved,2022-02-03,20,4.2,8,0,0,1,1.9,1,2022,2,1,-3.8,Within 8hrs,Evening (18-24),Poor,1
TKT006004,CUST02018,AGT093,Chatbot,Account Locked,Medium,Pending,2022-09-05,22,17.6,24,0,1,1,,0,2022,9,3,-6.4,Within 24hrs,Evening (18-24),,0
TKT006005,CUST01743,AGT075,Outbound Call,Refund Request,Low,Resolved,2024-03-08,11,19.0,48,0,0,0,2.0,0,2024,3,1,-29.0,Within 24hrs,Morning (6-12),Poor,1
TKT006006,CUST03510,AGT011,Outbound Call,Statement Request,Critical,Resolved,2023-12-19,16,0.6,2,0,0,1,4.1,0,2023,12,4,-1.4,Within 2hrs,Afternoon (12-18),Excellent,1
TKT006007,CUST04082,AGT048,Chatbot,Fraud Alert,Low,Escalated,2023-03-09,9,40.4,48,0,1,0,,0,2023,3,1,-7.6,Within 48hrs,Morning (6-12),,0
TKT006008,CUST03535,AGT046,Inbound Call,Refund Request,Medium,Resolved,2023-08-03,10,14.1,24,0,0,0,1.6,0,2023,8,3,-9.9,Within 24hrs,Morning (6-12),Poor,1
TKT006009,CUST02783,AGT027,Inbound Call,App Technical Issue,Low,Resolved,2024-03-26,12,39.8,48,0,0,0,2.6,1,2024,3,1,-8.2,Within 48hrs,Morning (6-12),Average,1
TKT006010,CUST00363,AGT019,Live Chat,Statement Request,Medium,Escalated,2022-11-18,5,8.6,24,0,0,0,,0,2022,11,4,-15.4,Within 24hrs,Night (0-6),,0
TKT006011,CUST03282,AGT086,Email,Loan Query,Low,Closed,2024-01-30,4,16.3,48,0,1,1,1.5,0,2024,1,1,-31.7,Within 24hrs,Night (0-6),Poor,1
TKT006012,CUST01635,AGT092,Social Media,KYC Verification,Medium,Resolved,2022-09-10,15,18.4,24,0,0,1,1.6,1,2022,9,3,-5.6,Within 24hrs,Afternoon (12-18),Poor,1
TKT006013,CUST00525,AGT059,Live Chat,KYC Verification,Medium,Escalated,2024-10-10,1,16.6,24,0,0,1,,0,2024,10,4,-7.4,Within 24hrs,Night (0-6),,0
TKT006014,CUST04927,AGT068,Live Chat,KYC Verification,Low,Escalated,2023-10-07,22,3.8,48,0,1,1,,0,2023,10,4,-44.2,Within 8hrs,Evening (18-24),,0
TKT006015,CUST01723,AGT054,Live Chat,Refund Request,Medium,Closed,2024-04-14,12,3.8,24,0,0,0,3.3,0,2024,4,2,-20.2,Within 8hrs,Morning (6-12),Good,1
TKT006016,CUST00420,AGT083,Live Chat,Fraud Alert,Critical,Resolved,2022-01-25,7,1.0,2,0,0,0,3.2,0,2022,1,1,-1.0,Within 2hrs,Morning (6-12),Good,1
TKT006017,CUST04229,AGT017,Social Media,App Technical Issue,Low,Pending,2024-04-16,3,85.0,48,1,0,1,,1,2024,4,2,37.0,Beyond 48hrs,Night (0-6),,0
TKT006018,CUST03865,AGT050,Social Media,Payment Failure,Medium,Pending,2024-05-10,4,10.4,24,0,0,1,,1,2024,5,2,-13.6,Within 24hrs,Night (0-6),,0
TKT006019,CUST01068,AGT040,Outbound Call,Card Blocked,Low,Resolved,2023-09-27,17,86.0,48,1,0,1,4.7,0,2023,9,3,38.0,Beyond 48hrs,Afternoon (12-18),Excellent,1
TKT006020,CUST01401,AGT100,Live Chat,Card Blocked,Low,Pending,2024-05-16,0,31.2,48,0,0,0,,0,2024,5,2,-16.8,Within 48hrs,Night (0-6),,0
TKT006021,CUST01420,AGT087,Inbound Call,Loan Query,Medium,Resolved,2024-07-05,0,63.0,24,1,1,1,4.8,0,2024,7,3,39.0,Beyond 48hrs,Night (0-6),Excellent,1
TKT006022,CUST03134,AGT092,Outbound Call,Payment Failure,Critical,Resolved,2023-08-30,14,1.4,2,0,0,1,3.2,1,2023,8,3,-0.6,Within 2hrs,Afternoon (12-18),Good,1
TKT006023,CUST03637,AGT011,Live Chat,Card Blocked,Critical,Closed,2022-11-12,13,6.0,2,1,1,1,3.0,0,2022,11,4,4.0,Within 8hrs,Afternoon (12-18),Average,1
